,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_ident,CloruroSodico_raiz4,Densidad_cuarta,pH_ident,Sulfatos_sqr,Alcohol_sqr,CalifProductor_ident,PrecioBotella_raiz4,aleatorio_log,aleatorio2_exp,Compra
5303,0.29,2.09,14.95,0.067,0.99838,3.04,0.08,10.6,3,1.89,R,*,Reg 3,0.0,0.9800848267768558,0.8676529734111132,3.039831723679902,1.5083760724789608,3.359182235550995,1.3303034961551758,112.64945742519342,2.8305817659207855,6.743854051072212,9.089599109578268,2.2895803629984623,0.881125919756436,1.220126521040759,19.69070153596496,1
5304,0.43,1.0,79.35,0.032,0.98093,3.29,0.5,11.8,4,1.42,R,**,Reg 1,0.0,0.17933280200343982,0.9459310664057641,3.221696014840238,1.4037043621195981,5.277806590047527,1.318386974951925,44.188711323023824,3.206975617771954,9.31062670233688,11.264037396280115,3.0527404839979497,0.7303364106152869,-0.47932555119558,25.76572515883766,1
5305,2.12,1.4,38.4,-0.239,0.99241,4.35,1.88,16.4,1,1.23,M,**,Reg 2,7.142857142857142,0.8699146506037265,0.9578118649533754,5.417057815275722,1.4447906506121821,4.057811755938319,1.2128511661942483,83.77342831819122,4.802885549620906,20.65237135258083,21.7575758407193,0.7632601209994871,0.628310199554192,1.1008525562862388,26.839044097942917,1
5306,0.49,0.19,4.0,0.077,0.97462,3.37,0.26,10.5,3,1.38,R,**,Reg 2,0.0,0.36021283413679595,0.4743954406874016,3.2996378539089535,1.3072944244498816,3.032956510679302,1.3336500916019536,29.600819171818586,3.327421650364328,7.793324462924473,8.918911845490445,2.2895803629984623,0.7122960668964691,0.21877551603746195,5.0999962152225065,1
5307,0.24,-0.82,17.8,0.046,0.98769,1.84,0.39,8.7,3,1.36,M,*,Reg 1,7.142857142857142,0.7913050948133181,0.11238753868677309,2.9748801911226392,1.1454713255011464,3.444090300928559,1.3231922641949743,65.19472190354611,1.023891277035178,8.598455244349438,6.123190849830216,2.2895803629984623,0.7027366686301586,1.0061145903816948,1.470615304333468,1
5308,0.66,0.49,11.7,0.035,0.99749,3.14,0.34,9.0,4,1.14,R,Desc,Reg 3,0.0,0.09911444932584912,0.06429831293556032,3.5204730646036473,1.3454467024700754,3.262357248716931,1.3194211057411815,107.93140350028379,2.981139306661253,8.284106687878738,6.552743065170006,3.0527404839979497,0.5550331677118048,-1.0733410608853373,1.2466827104682077,1
5309,0.18,0.45,1.25,0.034,0.9733,3.51,-0.84,16.4,1,2.82,R,*,Reg 2,0.0,0.9524743641163813,0.9739451328122533,2.896938352053924,1.3405453262256646,2.951027675665863,1.3190766656772261,27.076283464861355,3.538202207400982,2.564660609006276,21.7575758407193,0.7632601209994871,1.0536566626492225,1.1915437338442028,28.36846736945025,1
5310,0.4,0.57,-43.8,-0.042,0.96945,3.28,0.57,12.5,5,3.29,R,*,Reg 3,0.0,0.44182824516608976,0.5495209814584094,3.1827250953058805,1.3550918078616343,1.6088843966275275,1.2920708833306365,20.62898542247034,3.191919863697907,9.778577765674003,12.640045747158638,3.8159006049974367,1.1159335466006675,0.42312054512446884,6.601578903763258,0
5311,0.15,1.06,1.5,0.042,0.98,3.11,1.87,14.9,2,2.84,R,Desc,Reg 2,0.0,0.49023228594256607,0.4279304196602881,2.8579674325195663,1.410099372543364,2.9584757515761755,1.3218246664688171,41.757528813598725,2.9359720444391124,20.554145962916945,17.959623225546785,1.5264202419989747,1.0565392382150285,0.5271304529198911,4.34760240730403,1
5312,-0.63,0.32,56.6,0.374,1.01105,1.37,0.44,4.2,2,3.79,M,**,Reg 2,0.0,0.5850571015095267,0.49431914677943667,1.8447235246262652,1.3242329398165344,4.600031682209078,1.4232333349644377,198.0269071798663,0.3162708355549817,8.918657389954202,1.42716924870544,1.5264202419989747,1.1724093109940246,0.7040371984634168,5.461268711311399,1
5313,1.77,0.41,1.5,0.056,0.98154,2.24,0.48,15.6,4,1.46,MB,Desc,Reg 1,7.142857142857142,0.8745495162285172,0.7460888109965454,4.962397087374883,1.3355895904478292,2.9584757515761755,1.3265928300532608,45.84000438184814,1.6261214399970474,9.179033690614537,19.68670173706136,3.0527404839979497,0.7471310224021734,1.106167779127475,12.968883114154389,0
5314,1.66,0.19,-5.3,0.049,0.99514,3.56,0.48,4.1,2,2.25,R,**,Reg 3,0.0,0.6092787977807081,0.4456795961946025,4.819503715748905,1.3072944244498816,2.755888086815672,1.3242151866050134,96.1850821213965,3.6134809777712156,9.179033690614537,1.3600234144826269,1.5264202419989747,0.9592079968681395,0.7446194533967018,4.620929947694588,1
5315,1.81,0.32,7.9,-0.432,0.99176,4.05,0.46,13.1,4,2.68,R,***,Reg 1,0.0,0.9158565527612089,0.3457882880838439,5.014358313420693,1.3242329398165344,3.149146494880179,1.1163897232291238,81.00456554990171,4.351212927399505,9.048377253153644,13.882577035307072,3.0527404839979497,1.0327835815640372,1.1523305650820967,3.278717320744238,1
5316,0.95,0.88,25.9,-0.398,0.99395,2.9,1.42,11.0,5,2.17,R,Desc,Reg 2,7.142857142857142,0.5222508103076934,0.7924550719381304,3.897191953435772,1.3906455689637949,3.685407960422688,1.1352325374390975,90.61657789877881,2.619801208884131,16.37634201819235,9.788526514345964,3.8159006049974367,0.943479851317439,0.5904280587460753,15.208110925624458,1
5317,1.715,-1.11,1.8,0.114,1.0279,3.22,-0.57,11.0,3,3.27,M,*,Reg 3,0.0,0.5067640850608311,0.971195194118581,4.890950401561893,1.0833238272068093,2.967413442668551,1.3458184127058344,377.3780860664691,3.101585339253627,3.585702053615639,9.788526514345964,2.2895803629984623,1.113489147803277,0.5603121243052664,28.10174617355558,1
5318,0.25,0.41,13.3,-0.37,0.9972,3.08,1.74,7.0,2,1.25,MB,***,Reg 3,7.142857142857142,0.9559355639209824,0.8301866444895893,2.9878704976340917,1.3355895904478292,3.310024934542932,1.1500744522230895,106.42656968473372,2.8908047822169727,19.298522961734427,3.9640935526503536,1.5264202419989747,0.6415368087490592,1.195171931413652,17.312751114042893,1
5319,1.72,1.21,-53.5,0.078,0.99712,4.19,0.64,9.8,3,2.01,R,*,Reg 2,7.142857142857142,0.9387225240199539,0.4015578430608301,4.89744555481762,1.425717083700895,1.3198990513073974,1.3339833686365776,106.01422674367508,4.56199348443616,10.25800186371389,7.769400372441635,2.2895803629984623,0.909428747982014,1.176996911472482,3.9710487240520616,0
5320,0.09,1.28,4.8,0.438,1.03275,3.06,0.46,8.7,2,1.28,R,*,Reg 1,7.142857142857142,0.03499999189792313,0.9203381061498553,2.780025593450851,1.4328330122825614,3.0567903535923024,1.4404743192233247,446.3466047079222,2.860693274068879,9.048377253153644,6.123190849830216,1.5264202419989747,0.6599624367118698,-2.1185694042409775,23.59722077406238,1
5321,1.51,1.45,-4.8,0.04,1.00409,3.16,0.21,9.4,3,1.94,R,**,Reg 3,0.0,0.4332758699438811,0.6079114983065446,4.624649118077116,1.4496865447629663,2.7707842386362973,1.3211392727544935,146.7015006102766,3.0112508148093466,7.494195238202339,7.148129040072693,2.2895803629984623,0.8932468236375245,0.40356360707091554,8.0678758850702,1
5322,-0.24,0.33,84.3,0.048,0.9962,3.1,0.54,5.4,3,1.55,B,**,Reg 2,0.0,0.5684182490449841,0.44890552737449896,2.3513454785729158,1.325509268949766,5.425278493071717,1.323874475884677,101.35790261294844,2.9209162903650663,9.576622448565917,2.359110377027175,2.2895803629984623,0.7812540505091518,0.675173652660497,4.672422137591555,1
5323,1.63,0.03,7.7,0.032,1.02815,3.42,0.56,14.5,1,3.36,R,Desc,Reg 3,14.285714285714285,0.07995312848072011,0.004646441455897654,4.780532796214546,1.285499315606442,3.1431880341519287,1.318386974951925,380.7236881634837,3.4027004207345612,9.711025183072614,17.008313585483126,0.7632601209994871,1.1243648386358662,-1.288737362130458,1.015693708361215,1
5324,0.36,0.04,1.8,0.074,1.03417,3.54,1.87,11.4,3,1.25,M,Desc,Reg 1,0.0,0.8180973287377271,0.02148413893315826,3.13076386926007,1.2868942740534786,2.967413442668551,1.332648758482111,468.2184509714457,3.5833694696231224,20.554145962916945,10.513339276579915,2.2895803629984623,0.6415368087490592,1.0394218931950936,1.0761740436676714,0
5325,-0.78,-0.24,3.7,1.027,1.06645,2.91,0.29,15.8,2,1.15,R,*,Reg 3,0.0,0.4043979740303545,0.3281689321820688,1.6498689269544768,1.2459896334904135,3.0240188195869266,1.5759733888513763,1219.0253459177163,2.6348569629581786,7.975611720542102,20.194713253925997,1.5264202419989747,0.5646796215977407,0.33455024345769613,3.086157505568031,1
5326,1.25,0.46,36.4,0.217,0.96911,2.84,1.73,12.5,3,5.09,R,*,Reg 2,0.0,0.7119277922630295,0.6476841113718447,4.286901148779348,1.3417757119842857,3.9982271486558183,1.378058615091732,20.121059104012627,2.529466684439851,19.20357558198562,12.640045747158638,2.2895803629984623,1.2900519764981275,0.9003748279309582,9.249004724147536,1
5327,1.9,-0.35,11.1,0.044,0.95587,2.97,2.0,11.0,2,1.93,MM,*,Reg 2,7.142857142857142,0.8762575997220793,0.4591034800979539,5.131271072023766,1.2287569430989085,3.2444818665321806,1.3225089956656937,6.591398518404037,2.725191487402459,21.849339226645725,9.788526514345964,1.5264202419989747,0.8908620067592324,1.108119491758178,4.8390058843722406,1
5328,-0.86,1.27,56.8,0.067,1.06751,2.4,-0.93,9.0,3,1.85,MB,Desc,Reg 1,0.0,0.4502877468637767,0.24374121724984088,1.5459464748628562,1.431822931301354,4.605990142937328,1.3303034961551758,1253.4505874379977,1.8670135051817947,2.2622447183918886,6.552743065170006,2.2895803629984623,0.8710559553064019,0.4420959957828963,2.309204713377753,0
5329,0.44,-0.11,22.0,0.096,0.99771,3.54,0.72,9.2,2,3.67,R,**,Reg 1,0.0,0.9317831603297191,0.4523197450733081,3.234686321351691,1.2654750476068983,3.569217976221811,1.339940090187163,109.08360337182725,3.5833694696231224,10.81996373253837,6.847200382938067,1.5264202419989747,1.1595948599899135,1.1695752661465997,4.72754488793824,1
5330,0.44,0.27,8.4,0.057,0.99257,3.16,0.36,18.0,3,1.49,M,Desc,Reg 2,0.0,0.755495311055162,0.9050207989316088,3.234686321351691,1.3177952695356312,3.1640426467008043,1.3269314516539337,84.46574406663377,3.0112508148093466,8.40914367977093,26.20994833763024,2.2895803629984623,0.7590217104575111,0.9597906836110696,22.38769276008825,1
5331,0.25,-0.76,1.5,0.047,0.9933,2.17,0.44,10.5,3,2.39,R,*,Reg 1,0.0,0.28273479481787056,0.48242372018183743,2.9878704976340917,1.1571408023731282,2.9584757515761755,1.32353350190637,87.6790394396863,1.5207311614787198,8.918657389954202,8.918911845490445,2.2895803629984623,0.9850033234407298,-0.023586577265091377,5.242603926727526,1
5332,1.24,0.32,1.1,-0.396,0.95103,2.07,0.41,11.0,2,1.73,B,**,Reg 2,0.0,0.6656047978261717,0.036090519538352184,4.273910842267896,1.3242329398165344,2.9465588301196752,1.1363121052626273,3.9954102218267007,1.3701736207382524,8.725833671895256,9.788526514345964,1.5264202419989747,0.8385426143311931,0.8330717803719531,1.1315491339003618,1
5333,-0.59,0.77,18.0,0.322,0.99786,3.39,-0.35,8.4,4,5.14,M,Desc,Reg 3,0.0,0.36344911506039845,0.8633869685176547,1.8966847506720756,1.3783430439213527,3.450048761656809,1.4087488080599397,109.87446632281868,3.3575331585124215,4.543865130953685,5.7081991480652,3.0527404839979497,1.293976590165514,0.22772548482498958,19.404249071281647,1
5334,0.23,-0.75,-53.5,1.027,0.99542,2.86,1.37,9.1,2,2.88,B,****,Reg 2,7.142857142857142,0.45447162497165117,0.4968402065229519,2.9618898846111867,1.1590517525989086,1.3198990513073974,1.5759733888513763,97.53177790413991,2.5595781925879444,15.941409525559942,6.6991628066332165,1.5264202419989747,1.0622346204499826,0.4513493990416865,5.508770165739167,1
5335,0.86,0.58,1.25,0.034,0.99129,3.09,1.53,12.4,1,3.29,R,**,Reg 2,0.0,0.26700762618004703,0.0745606587723554,3.780279194832699,1.356283063229996,2.951027675665863,1.3190766656772261,79.04564730114859,2.9058605362910193,17.353798135735563,12.438619621079638,0.7632601209994871,1.1159335466006675,-0.0808669975257301,1.2914157548664684,1
5336,0.22,0.35,-0.4,0.039,0.9994,3.24,0.42,6.0,2,3.99,R,*,Reg 2,0.0,0.4245201802119044,0.8038246237048209,2.9488995780997342,1.3280509229084267,2.9018703746577996,1.3207961754941981,118.24503653817176,3.1316968474017206,8.789874101016208,2.912444022636644,1.5264202419989747,1.1928768784261539,0.38313747852494845,15.813835940549342,1
5337,0.51,0.24,2.6,0.087,0.9998,2.24,-0.14,9.8,5,2.19,M,Desc,Reg 1,7.142857142857142,0.4768924649231657,0.7051917038368176,3.325618466931859,1.3138869179151011,2.9912472855815513,1.3369716816876176,120.49531580166433,1.6261214399970474,5.564191160901193,7.769400372441635,3.8159006049974367,0.9474857228771876,0.49952892119039954,11.269098576865044,0
5338,-0.8,0.48,8.0,0.073,0.99458,3.2,0.69,7.7,6,1.73,B,Desc,Reg 2,0.0,0.7602534296652921,0.025094801900066965,1.6238883139315716,1.3442263786855084,3.152125725244304,1.3323144786389254,93.53357683051725,3.0714738311055334,10.607471954988974,4.796509396737577,4.579060725996924,0.8385426143311931,0.9660708658405719,1.0896052150756868,0
5339,0.3,0.22,17.6,0.241,1.01567,3.49,1.34,11.6,3,2.32,MM,*,Reg 1,14.285714285714285,0.17965493098699958,0.6797832508471668,3.0528220301913547,1.3112618444695807,3.4381318402003087,1.385254790295393,238.84128057023264,3.5080906992528886,15.683259752764844,10.885452666746732,2.2895803629984623,0.972362250701048,-0.4775285796689165,10.32720803523899,1
5340,1.13,0.27,33.9,-0.157,1.02416,2.5,-2.12,9.4,3,4.12,M,Desc,Reg 3,0.0,0.45572267559887325,0.7009784647856498,4.131017470641918,1.3177952695356312,3.923746389552692,1.2476711701097067,329.9121863995317,2.017571045922262,0.04687200295840342,7.148129040072693,2.2895803629984623,1.2056361146256498,0.45409977571096494,11.107173329947397,0
5341,0.23,0.3,-54.5,-0.262,0.9906,4.26,0.4,11.8,2,1.0,MB,Desc,Reg 3,0.0,0.6042728354336626,0.6455036473245703,2.9618898846111867,1.321669152862328,1.2901067476661467,1.2025247513957695,76.23442469929317,4.667383762954486,8.662027386339666,11.264037396280115,1.5264202419989747,0.1,0.736366153521918,9.179986025067867,0
5342,0.38,0.29,9.9,-0.15,1.0209,3.11,0.37,7.1,2,3.64,M,**,Reg 1,0.0,0.9922026080535092,0.7951256814755043,3.1567444822829756,1.3203816444904557,3.20873110216268,1.2505117606227383,292.321852397156,2.9359720444391124,8.47201339106507,4.078156597280749,1.5264202419989747,1.1563239375516117,1.2324176111147203,15.348272062610263,1
5343,-1.2,0.39,1.1,0.04,1.02011,3.32,-1.68,13.5,2,1.74,M,**,Reg 1,0.0,0.21006552163100167,0.3187328660430281,1.1042760534734688,1.333090893820581,2.9465588301196752,1.3211392727544935,283.7181403319449,3.2521428799940937,0.4796645274973637,14.743287924238844,1.5264202419989747,0.841399125478458,-0.3209601492322357,2.987725197078775,1
5344,0.77,0.28,27.1,0.057,0.99425,3.37,0.58,10.1,2,3.87,R,Desc,Reg 1,0.0,0.11235469649469187,0.7634123945045898,3.6633664362296257,1.319090358701851,3.7211587247921885,1.3269314516539337,91.99698151007827,3.327421650364328,9.846364491840758,8.252341137555565,1.5264202419989747,1.1807243561629044,-0.9476794478570524,13.764080640875811,0
5345,0.32,0.43,1.6,0.05,0.99346,3.27,0.47,8.6,3,1.28,B,***,Reg 1,0.0,0.08186846725530739,0.45573411082268633,3.07880264321426,1.3380743411572347,2.9614549819403004,1.324555634541154,88.39539912793585,3.1768641096238603,9.113588400101408,5.983242447733572,2.2895803629984623,0.6599624367118698,-1.264996046469968,4.783320379860139,1
5346,0.34,0.29,7.6,0.04,0.9965,3.11,-0.75,5.6,3,2.69,M,*,Reg 2,0.0,0.7987570926907612,0.33748253776479775,3.104783256237165,1.3203816444904557,3.1402088037878038,1.3211392727544935,102.85905738420718,2.9359720444391124,2.8860421284150304,2.537083586197101,2.2895803629984623,1.0343169087366144,1.015490606780675,3.186491969705101,1
5347,-0.73,-0.93,1.0,0.05,0.99987,4.07,1.69,12.2,3,3.95,R,*,Reg 2,14.285714285714285,0.7563077139801606,0.9411692066877381,1.7148204595117393,1.1231013227117843,2.9435795997555503,1.324555634541154,120.89239271882983,4.381324435547599,18.826127498644002,12.040620873446565,2.2895803629984623,1.1888673505546596,0.960865760255854,25.347683010656034,1
5348,0.4,-0.99,45.9,-0.326,0.995,3.2,-0.86,7.5,3,1.35,MB,****,Reg 3,0.0,0.22334092720717957,0.9178135438139163,3.1827250953058805,1.1103133238882748,4.281254033247698,1.1722973916399542,95.51698826402323,3.0714738311055334,2.4958180728010957,4.5505871242187395,2.2895803629984623,0.6978069223406546,-0.2596145911366408,23.39346334046409,1
5349,-0.53,0.09,-55.6,0.043,0.99128,3.08,0.38,9.9,3,1.86,M,**,Reg 2,0.0,0.9590769827141743,0.25856922789008585,1.974626589740791,1.2938019173812165,1.2573352136607714,1.322166963890807,79.00435811008494,2.8908047822169727,8.535117245924571,7.928762792637971,2.2895803629984623,0.8736062177655827,1.1984535619803671,2.42987528228468,1
5350,0.63,0.07,2.1,-0.138,1.01963,2.4,2.3,10.4,3,1.35,M,Desc,Reg 1,0.0,0.17557512730244973,0.6296210688612957,3.48150214506929,1.2910521556193058,2.976351133760926,1.2553367798312627,278.58419514440317,1.8670135051817947,24.989269357986384,8.749842416244265,2.2895803629984623,0.6978069223406546,-0.5005295165931704,8.692549812189512,0
5351,0.72,-0.09,-46.5,0.204,0.98693,2.01,0.45,12.8,3,2.18,B,***,Reg 2,0.0,0.2908033277608658,0.8980921100881868,3.5984149036723627,1.26839415782779,1.5284451767961509,1.3741131361949521,62.520518293693094,1.279839096293972,8.98340024977124,13.254031134445473,2.2895803629984623,0.9454891516461226,0.0045740268133697935,21.86112945669419,1
5352,-1.02,-0.43,1.4,0.038,0.9927,3.92,0.46,3.0,3,3.03,R,*,Reg 1,7.142857142857142,0.582822085227454,0.1402020184149564,1.3381015706796147,1.215752973616045,2.9554965212120505,1.3204528106508666,85.03140291243736,4.155488124436897,9.048377253153644,0.7281963375799756,2.2895803629984623,1.0828152632219368,0.7002081961359722,1.618060761235522,1
5353,0.43,-0.52,-10.25,0.032,0.99565,3.23,0.51,5.6,2,2.81,R,**,Reg 3,0.0,0.2989300554278541,0.19587812616500477,3.221696014840238,1.2006063955825492,2.608416183791482,1.318386974951925,98.64853008946757,3.1166410933276736,9.376774423546097,2.537083586197101,1.5264202419989747,1.0522064582512054,0.03215813000138464,1.9591002288801285,1
5354,0.45,-0.77,2.4,0.314,0.99528,3.43,0.59,16.8,3,4.47,R,Desc,Reg 2,7.142857142857142,0.6593186656202057,0.7366300066590501,3.2476766278631435,1.1552203374982843,2.985288824853301,1.4064803418394944,96.856674603782,3.4177561748086083,9.914385361572872,22.831840928747667,2.2895803629984623,1.2381106250740417,0.8235793400068296,12.554262819783936,0
5355,0.69,0.27,47.0,0.503,0.9948,3.28,0.35,10.2,2,4.48,R,***,Reg 1,0.0,0.6854136714768587,0.8136136277424942,3.5594439841380052,1.3177952695356312,4.314025567253073,1.4573731204770688,94.56861338508493,3.191919863697907,8.346508112042153,8.416557062276823,1.5264202419989747,1.2390016353611568,0.8624083009760479,16.35464816488755,1
5356,-1.04,-0.74,9.85,0.122,1.00225,3.17,-0.57,9.6,2,3.15,M,***,Reg 1,7.142857142857142,0.6055994398017349,0.8068664414015762,1.3121209576567097,1.160953297445007,3.2072414869806174,1.348406458324545,134.98707946844024,3.0263065688833932,3.585702053615639,7.45552903657388,1.5264202419989747,1.0984733717542674,0.7385599605172618,15.979943618349113,1
5357,0.64,1.74,34.9,0.611,0.9495,3.31,0.54,12.8,2,3.99,R,**,Reg 1,0.0,0.3658518398539743,0.17299067212273866,3.4944924515807423,1.4771489443404602,3.9535386931939427,1.4842157787921062,3.363249186024265,3.2370871259200475,9.576622448565917,13.254031134445473,1.5264202419989747,1.1928768784261539,0.23431881486659795,1.8109706842987747,1
5358,0.24,0.33,4.8,0.327,1.0216,2.7,-0.87,6.6,2,2.77,R,Desc,Reg 1,0.0,0.3053135193401072,0.339566023000375,2.9748801911226392,1.325509268949766,3.0567903535923024,1.4101610535358482,300.1075870615082,2.3186861274031974,2.4617480200465507,3.5240197225451806,1.5264202419989747,1.0463448380439166,0.053303908936186105,3.2093799065247377,1
5359,0.27,0.59,6.1,0.032,0.95353,2.89,1.05,10.9,4,5.04,M,Desc,Reg 3,7.142857142857142,0.24668501462219727,0.834393460554298,3.013851110656997,1.3574711879206194,3.0955203483259277,1.318386974951925,5.214994581952946,2.604745454810085,13.296454563407126,9.611367910891579,3.0527404839979497,1.2860912138096487,-0.16010348272051808,17.564756443047372,0
5360,0.3,-1.78,11.0,0.042,0.96052,3.15,-0.97,7.4,1,1.6,R,*,Reg 1,0.0,0.8644831556272197,0.7508112468124464,3.0528220301913547,0.8733807114111141,3.2415026361680552,1.3218246664688171,10.115607850689914,2.9961950607352996,2.1339253885960314,4.43005274022178,0.7632601209994871,0.7984302699833709,1.0945875989627822,13.180984916368825,1
5361,-0.05,1.5,2.0,0.072,0.99064,4.44,0.65,12.5,2,1.54,B,****,Reg 3,0.0,0.7953053790439308,0.6848092909099942,2.5981613022905146,1.4545333321506266,2.9733719033968007,1.3319799469921305,76.39531495904008,4.938387336287327,10.327427594838184,12.640045747158638,1.5264202419989747,0.7776793897056732,1.01115862772982,10.507058552940439,1
5362,-0.3,0.02,1.7,-0.155,0.99316,3.37,-1.0,10.4,3,1.81,R,Desc,Reg 3,0.0,0.7711643103838095,0.06434617339798787,2.2734036395042003,1.2840998011046576,2.964434212304426,1.2484847471531586,87.0558042621183,3.327421650364328,2.0401443986854453,8.749842416244265,2.2895803629984623,0.8606241109471144,0.9803248049442098,1.246887692994577,0
5363,1.43,0.42,1.7,0.049,1.05838,2.5,1.74,5.4,2,3.47,R,***,Reg 2,7.142857142857142,0.8227714115471678,0.2916062967193669,4.520726665985495,1.3368336976885702,2.964434212304426,1.3242151866050134,979.6378857584023,2.017571045922262,19.298522961734427,2.359110377027175,1.5264202419989747,1.1372427865959684,1.0451206008861416,2.7218938330076243,1
5364,1.25,-0.37,10.4,0.0,0.99618,3.38,0.45,11.5,2,1.57,R,**,Reg 3,7.142857142857142,0.6627708998507434,0.833193907506446,4.286901148779348,1.225544620639414,3.223627253983305,1.3072017202255195,101.25841333517931,3.3424774044383745,8.98340024977124,10.698587054242504,1.5264202419989747,0.7882596586874256,0.8288035735978265,17.492526808256912,1
5365,0.22,-0.63,52.4,-0.518,0.998,2.87,1.88,9.5,6,4.06,R,*,Reg 1,0.0,0.4953902093931002,0.2750314125549498,2.9488995780997342,1.1812789167416922,4.474904006915826,1.063924223381489,110.61647762735775,2.5746339466619914,20.65237135258083,7.301020120902466,4.579060725996924,1.199797789871124,0.5376017975953209,2.57124532811704,0
5366,-2.05,-0.7,19.3,0.409,1.00055,5.07,0.56,13.4,3,1.2,MM,Desc,Reg 1,7.142857142857142,0.012031154076307393,0.5554700828638174,0.0001,1.16846754084041,3.4887787563904347,1.4327390563853764,124.80098572859163,5.886899842952271,9.711025183072614,14.525683449743441,2.2895803629984623,0.6067504390834517,-3.1992200495215664,6.737877919717726,1
5367,0.29,1.28,1.0,0.038,0.99164,3.35,0.45,16.0,1,2.47,R,***,Reg 3,0.0,0.7301968757491953,0.7801974496476045,3.039831723679902,1.4328330122825614,2.9435795997555503,1.3204528106508666,80.5009937240437,3.2973101422162343,8.98340024977124,20.7091961101572,0.7632601209994871,0.9988785835885677,0.9257206717018371,14.581037381825764,1
5368,-0.14,0.2,53.2,0.05,0.99504,2.66,0.48,8.9,2,2.17,R,*,Reg 3,7.142857142857142,0.785763512428667,0.49487106884586873,2.4812485436874416,1.308620909904141,4.498737849828826,1.324555634541154,95.7075159308412,2.25846311110701,9.179033690614537,6.407941158548437,1.5264202419989747,0.943479851317439,0.9990847963143425,5.471632806217908,1
5369,0.16,0.26,57.4,-0.308,0.97273,3.3,0.43,14.7,4,2.23,M,**,Reg 2,0.0,0.2540964732356946,0.19897464625236294,2.870957739031019,1.3164963507494336,4.623865525122079,1.1810351589686467,26.03759566995687,3.2220313718460005,8.854148673702522,17.480732735831676,3.0527404839979497,0.9553483853827798,-0.1304743328764759,1.9800505521646545,1
5370,0.24,-1.13,30.9,0.479,0.99018,3.04,0.08,7.0,2,2.98,MB,*,Reg 3,0.0,0.11563565295888734,0.99970990336885,2.9748801911226392,1.0786241734151443,3.83436947862894,1.4512021677340756,74.560376902644,2.8305817659207855,6.743854051072212,3.9640935526503536,1.5264202419989747,1.0760856908078593,-0.9188373003231555,30.993720124643758,1
5371,1.52,-0.12,44.05,0.033,1.0235,2.37,-1.23,11.1,3,3.27,R,****,Reg 2,0.0,0.2720048626219207,0.6164580287207546,4.637639424588568,1.2640078850044278,4.226138271511384,1.3187319555789698,322.0249507787838,1.8218462429596547,1.391165735414356,9.967302952641989,2.2895803629984623,1.113489147803277,-0.06230832072783801,8.30825024535209,1
5372,0.3,0.36,4.5,0.054,0.95449,3.46,0.38,10.4,3,3.99,R,*,Reg 2,7.142857142857142,0.5656767699622167,0.962326146568363,3.0528220301913547,1.3293162967029115,3.047852662499927,1.3259148078725105,5.750554006420625,3.462923437030748,8.535117245924571,8.749842416244265,2.2895803629984623,1.1928768784261539,0.6703370122276284,27.258489782092465,0
5373,0.34,0.36,4.9,0.363,1.04085,3.15,0.49,9.7,2,2.97,R,*,Reg 3,0.0,0.07303113162747077,0.7143358384423008,3.104783256237165,1.3293162967029115,3.0597695839564274,1.4202061141324016,582.080720933769,2.9961950607352996,9.244713124693028,7.611655787086934,1.5264202419989747,1.0747245175765945,-1.379567587533943,11.628697938313936,1
5374,2.035,0.1,11.5,0.053,0.99362,4.27,-1.07,9.3,2,3.31,R,**,Reg 2,0.0,0.6837773435070537,0.9236013970177875,5.306640209928376,1.2951702490836459,3.256398787988681,1.3255754063621,89.11613950436177,4.6824395170285324,1.8295171136817672,6.996855794084561,1.5264202419989747,1.1183619871245363,0.8600172793440222,23.863232903938236,1
5375,0.18,1.78,7.1,0.041,0.98396,3.2,1.45,9.2,3,4.37,MM,*,Reg 3,0.0,0.10946263986923299,0.4482473335256615,2.896938352053924,1.4808188310894985,3.1253126519671786,1.3214821029178094,52.85106657824256,3.0714738311055334,16.640111236556148,6.847200382938067,2.2895803629984623,1.2290928555402099,-0.9738115362151853,4.6618696870330005,1
5376,1.075,1.63,0.1,-0.116,0.9982,3.17,1.36,9.6,6,2.64,B,Desc,Reg 3,7.142857142857142,0.7861578483533266,0.9525726843341508,4.059570784828929,1.4669131823434067,2.916766526478425,1.2640408335525637,111.6830053355268,3.0263065688833932,15.855125457729546,7.45552903657388,4.579060725996924,1.0265809468030929,0.9995866690028566,26.360329703864267,0
5377,1.3,-1.28,-24.3,0.041,0.99524,3.05,0.53,8.6,1,1.39,R,***,Reg 3,7.142857142857142,0.9067315272090687,0.8647913384739846,4.351852681336611,1.0412474488064205,2.1898343176319126,1.3214821029178094,96.66443332427144,2.845637519994832,9.509772296660616,5.983242447733572,0.7632601209994871,0.7169348922353066,1.1423146736398422,19.498086192848692,1
5378,1.63,0.28,-19.3,0.046,0.99665,3.17,1.76,10.9,3,4.15,M,*,Reg 1,0.0,0.15139313590288983,0.7064512959788758,4.780532796214546,1.319090358701851,2.338795835838165,1.3231922641949743,103.615857079191,3.0263065688833932,19.489120151928137,9.611367910891579,2.2895803629984623,1.208523750294112,-0.6489276004166711,11.317964639776458,1
